forecast_origin,horizon,Output growth rate,Consumption growth rate,Investment growth rate,log Hours worked,Inflation,Wage growth rate,Federal funds rate
83,12,0.163158273510927,0.306281935042443,0.314186071050329,-1.77196108690874,0.265182968443094,0.249679134811071,1.12414107396354
83,13,0.196043046627653,0.323001412360782,0.357118947246248,-1.77692423534065,0.272844727378528,0.261019227055657,1.11344175305797
83,14,0.219828225103191,0.332957109712949,0.38586663126078,-1.76791283934166,0.282755877348893,0.27011265496242,1.10484682212799
83,15,0.236021324945158,0.337417431716103,0.402599223759695,-1.74978459217939,0.293783709580172,0.277043803345161,1.09813579292361
83,16,0.246110468415879,0.337606702736331,0.409544652499472,-1.7263894570065,0.305064350978568,0.282013916115083,1.09305459513551
84,1,-1.01198400638862,-0.383389941501844,-1.68823415370796,1.20486401948872,0.674435988498024,0.111200421622435,1.56432150082547
84,2,-1.14110654345058,-0.666314557600829,-1.51123084529913,0.320604481938767,0.453960913287201,0.0478946360866498,1.54627128643423
84,3,-0.946897955560548,-0.564241965319809,-1.10786195271157,-0.428725355872314,0.308237757927587,0.0497997919120328,1.49592829034896
84,4,-0.682061097888223,-0.36624493781063,-0.685496507710538,-1.00095766965682,0.21254684253756,0.0794425198750424,1.43637854355824
84,5,-0.428328695447347,-0.166080276707089,-0.309329471595138,-1.40656525340098,0.154951725114334,0.120401552115304,1.37775386500867
84,6,-0.210608114825993,0.00721887738551996,0.00275383702652093,-1.6713501522945,0.127004567490369,0.164205309559153,1.32456775290804
84,7,-0.0342696458031512,0.146645786363874,0.249350895641069,-1.82378216306359,0.121568775221004,0.206059379688046,1.27868746735757
84,8,0.102368743217825,0.252968706710345,0.435217480581372,-1.89056794256837,0.132429511573453,0.243257552067104,1.240624748643
84,9,0.203631141382156,0.329764532376389,0.567536828034981,-1.89510024889024,0.154283178224472,0.274445058957208,1.2101519091473
84,10,0.274761871587987,0.381544439905272,0.654358153598737,-1.857007462087,0.182755524298101,0.299183592983705,1.18663113724396
84,11,0.321150095819298,0.412957923255313,0.703804296899613,-1.79218022330537,0.214377707357328,0.317648949714595,1.16921069440581
84,12,0.347929465811772,0.428410846075165,0.723604318626448,-1.7130317475669,0.2465195537871,0.330405820195914,1.15695124180112
84,13,0.359757375011587,0.431869910324184,0.720804301295613,-1.62887807932346,0.27729370113964,0.338238176360113,1.14891000186451
84,14,0.360699337666377,0.426768283116744,0.701599698267627,-1.54637365581326,0.305444633827616,0.342023884170235,1.14419628124229
84,15,0.354183550838892,0.4159744611356,0.671259061466379,-1.4699602295362,0.330233803626911,0.34264540918276,1.14200608374875
84,16,0.34300447027625,0.401803169056318,0.634117020190378,-1.40230066664193,0.35132889868353,0.340929755310893,1.14164103103343
85,1,-0.435750538867301,-0.0100535583544694,-0.456201608203426,1.37208792324349,0.973240794362785,0.197914080939817,1.47227437163918
85,2,-0.75549463442257,-0.418621905004323,-0.727626592644539,0.733629603360428,0.854833387540024,0.137643514085057,1.45557020547772
85,3,-0.748625220158438,-0.456702870683815,-0.69494956497897,0.107122036061001,0.722983333819307,0.10672055198194,1.4344594072947
85,4,-0.633383471863747,-0.373766526670286,-0.554124461789162,-0.438487089124927,0.605787997064423,0.0984310166213136,1.40938366414888
85,5,-0.487674982732081,-0.256769330210711,-0.379472273273426,-0.885719369136998,0.510611588097385,0.105892819505444,1.38173744675645
85,6,-0.341154569095435,-0.137416454277098,-0.202428590546266,-1.23615767251067,0.437887729803207,0.123392149535331,1.35316002322083
85,7,-0.205962009180729,-0.0278617314128012,-0.0378705694874562,-1.49880962451429,0.385579893221979,0.14649242852272,1.32513318721287
85,8,-0.0871844194978374,0.0672333105539994,0.106793493578076,-1.68551770639806,0.35076832029577,0.171889019125131,1.29881135173223
85,9,0.0133916357053031,0.146462204904733,0.228207489915134,-1.80887945267185,0.330305719609155,0.197226394495085,1.27498513243233
85,10,0.0957717192482208,0.210045551980165,0.325543188060737,-1.88116288369414,0.321135198418592,0.220922352848378,1.2541109665123
85,11,0.161022616509365,0.259098078862546,0.399642622340177,-1.91369340594459,0.320459952574988,0.242008209749723,1.23636816523824
85,12,0.210838512440969,0.295227159813946,0.452433618053383,-1.91651325857716,0.325832060003824,0.259987296349433,1.22172302095714
85,13,0.247245367992189,0.320275816144081,0.486491805221134,-1.89822220859623,0.335189756888937,0.274712665369674,1.20998982674323
85,14,0.27238821110933,0.336145497193422,0.504705545753174,-1.86594576906276,0.346859822586412,0.286284101547643,1.200884179342
85,15,0.288378772069604,0.344673189843871,0.510024564196809,-1.8253925662719,0.359536535106332,0.294963782136821,1.19406687442716
85,16,0.297190993940871,0.347549892984778,0.505279463588468,-1.78097088487449,0.372245842083527,0.301109295377291,1.18917826828414
86,1,-0.533504550839,-0.497558326757274,0.845273200202773,0.874701599002896,1.17681526313318,0.173863929514601,1.47036784187678
86,2,-0.69949695166876,-0.454356731615559,-0.132055436509591,0.249066924787132,0.980419916536,0.134394933905905,1.45238298094175
86,3,-0.6884301880235,-0.340380793373182,-0.566048280937806,-0.361377045259719,0.81727774827077,0.117415519595008,1.42490391033626
86,4,-0.592898803225538,-0.208076281367906,-0.691326930817576,-0.902928449016052,0.686615393155099,0.117510894690137,1.3904102629022
86,5,-0.460744171747862,-0.0781889935630097,-0.646783354931385,-1.3535873458491,0.586190249637631,0.129864728781272,1.3520107574171
86,6,-0.318623284948633,0.0401346209036789,-0.516520734577738,-1.70870129915673,0.512754611878152,0.150179161008696,1.31251430766557
86,7,-0.1817633592349,0.142678655279536,-0.351524927011695,-1.97327915486991,0.462505807972706,0.174820457659788,1.27411033808066
86,8,-0.0585576778240838,0.227801238167103,-0.182077764923433,-2.1574566026579,0.431453462901144,0.200907055011907,1.23832773327788
86,9,0.046936241145616,0.295447421758493,-0.0252903194222564,-2.2736696419191,0.415696074843785,0.226306800519866,1.20610876129575
86,10,0.133463251385349,0.346606310243167,0.110138854156513,-2.33486618659153,0.41161422395748,0.249568562329068,1.17792083791044
86,11,0.201550354454703,0.382933815315768,0.220835958736437,-2.35339854103778,0.415992241266464,0.269818423181259,1.15387146175837
86,12,0.252798967442906,0.406462048296695,0.306712988947151,-2.34038029720642,0.426081549595379,0.286643480093572,1.1338118264262
86,13,0.289387582806329,0.419373472222614,0.369608818527702,-2.30536360670064,0.439618799831954,0.299978218764896,1.11742400834131
86,14,0.313725128789589,0.423831594942294,0.412382818477771,-2.25623521338895,0.454810933226152,0.310002110054775,1.10429093076634
86,15,0.328215772345501,0.421861680106495,0.43831596745349,-2.199257351704,0.470297773409574,0.317052647961076,1.09395022549233
86,16,0.335107057033403,0.415274229559425,0.45072420996145,-2.1391991973564,0.485100977341269,0.32155513224664,1.08593391645841
87,1,-0.596967605429505,-0.392106344127209,0.412445582028357,1.18650804741733,0.797126810339595,0.194907515819509,1.68549621684482
87,2,-0.878440495063345,-0.571289471859808,-0.512644825038483,0.469856671110008,0.627793103951179,0.125361185477912,1.67590073077925
87,3,-0.835810256918307,-0.482258912284216,-0.808012018742552,-0.209898870973846,0.500800595514702,0.103955768022788,1.64158841098955
87,4,-0.679886005181148,-0.319935943255573,-0.804866577920562,-0.781556380646222,0.407481631790966,0.10835903334849,1.59626576838937
87,5,-0.494585211278268,-0.152510355625184,-0.665908242082191,-1.22863242785856,0.342955179724791,0.127172786070996,1.5472444770509
87,6,-0.314796024693131,-0.00323560102407255,-0.475702540166356,-1.55695085592561,0.302808013745215,0.153437002049115,1.49876417034376
87,7,-0.155094833227686,0.120970441626919,-0.279218323986729,-1.78128810122201,0.282596903702174,0.182498272860153,1.45335949592457
87,8,-0.0208604493808749,0.219398020534347,-0.0997842346664119,-1.91940494503495,0.277983831067869,0.211211349937302,1.41248940455869
87,9,0.0870711780093592,0.293837430526043,0.0517115735107559,-1.98916609146415,0.284942737647897,0.23754611193041,1.37687765261773
87,10,0.170229805113213,0.34711736277064,0.171685576158231,-2.0070927663691,0.299911047274487,0.260324169273849,1.34673089772687
87,11,0.231359634599899,0.382450683647282,0.260796840583815,-1.98766170139099,0.319871282820294,0.279008087289158,1.32189649032134
87,12,0.273745063732482,0.403092759780304,0.322042625915704,-1.94303197981604,0.342374428909396,0.293524184888895,1.30198370741025
87,13,0.300791931065893,0.412140814750796,0.359550056610284,-1.88303066299276,0.365520779817376,0.304114904908935,1.28645827442953
87,14,0.315764842421625,0.412412078684014,0.377810103969392,-1.81529545636663,0.387912584663807,0.311219367487549,1.27471514680478
87,15,0.321628958206997,0.406374752929591,0.381203247539994,-1.74550757231557,0.408590198399433,0.3153802453669,1.26613290427468
87,16,0.320964961523758,0.396117715704052,0.373721615374508,-1.67766889508144,0.426960798030086,0.317174246121973,1.26011259525513
88,1,-1.29438992352619,-0.886113816838387,-1.6695881148534,0.775584458120611,0.668203245965408,0.0400405456285688,2.16724991610545
88,2,-1.3529885526009,-0.968100524810223,-1.86379503647439,-0.274793525406552,0.356223866452747,0.0150081771931989,2.11185391998819
88,3,-1.07320581104852,-0.723486944634245,-1.56289875883315,-1.13740297111578,0.183161440205504,0.0599919932256723,2.00486534291182
88,4,-0.714911937716938,-0.410316660345134,-1.10562831027254,-1.76492395434269,0.0906747224975326,0.127322291526678,1.88531055992383
88,5,-0.37574005072949,-0.120085293331573,-0.638898954860233,-2.17251964298028,0.052592122026716,0.19786065375076,1.77059909872503
88,6,-0.0894722562901052,0.118720094546419,-0.225331095812308,-2.39643895267154,0.0529399628433911,0.263079200126142,1.6683365284777
88,7,0.135992984161708,0.301582161997374,0.111794240866384,-2.47730748152955,0.0798529817349608,0.319058267156822,1.5813888778931
88,8,0.303470130727968,0.432984317166695,0.368459615811602,-2.45331468952274,0.123906810761745,0.364258834518455,1.51018845986624
88,9,0.420100654587718,0.520508531827298,0.550202983801462,-2.35755950703482,0.177614622723276,0.398535132835905,1.45387236922589
88,10,0.494477790515417,0.572411637760275,0.667034603763282,-2.21725107866116,0.235189214924575,0.422591590316131,1.41089989321245
88,11,0.535261343450492,0.596584640073247,0.730607624084864,-2.0537860814284,0.292341417834832,0.437629747903677,1.37941751314209
88,12,0.550483343246337,0.600097867593675,0.752598031991121,-1.88325102811438,0.346070238155061,0.445099608601404,1.35748752543462
88,13,0.547209887705766,0.589018808316387,0.743791817347353,-1.7171194719868,0.394446988149122,0.446522365907806,1.34323382600631
88,14,0.53140544887655,0.568371286487923,0.713611494080797,-1.56301576740936,0.436404352846092,0.443367752485437,1.33493234325378
88,15,0.50791964797739,0.54217432361527,0.669923789516566,-1.42546965844353,0.471540156717223,0.436974522300352,1.33106232189004
88,16,0.480549104364619,0.51352711767989,0.619027111143612,-1.30661676074189,0.499942402686288,0.428504672944277,1.33032938188537
89,1,-0.932011328656004,-0.736650457898026,-0.802483642904369,1.08313992841122,0.91274554883814,0.127670405177623,2.25836678925662
89,2,-0.972162169220445,-0.732015840227648,-1.19033119539554,0.338312962628307,0.637387453666197,0.128435265859206,2.20440542687919
89,3,-0.77668045524052,-0.531255412536054,-1.11887578328978,-0.283618530492024,0.4788494959373,0.173722090784746,2.122763390509
89,4,-0.516436317656422,-0.287786405506098,-0.866249959014584,-0.742316297579992,0.391002091366607,0.23101826076461,2.03280816996086
89,5,-0.262351273057788,-0.0605199795317743,-0.566331684856775,-1.04291154356995,0.351508309124557,0.28767386809311,1.94478556837031
89,6,-0.0423690439676325,0.130155541218081,-0.283071870564823,-1.20822559592781,0.346057274258979,0.338307561827094,1.86418295986711
89,7,0.134793459915558,0.279830872219053,-0.0446995832713311,-1.26633687993051,0.36392525207753,0.38064261590932,1.79374563412053
89,8,0.269285175491223,0.390765388748971,0.139478834654142,-1.24489296872043,0.396683546260586,0.413987628640805,1.73452199731758
89,9,0.365321897006585,0.467888501418037,0.27024349996389,-1.1685536535305,0.437740813844604,0.438572430573895,1.68647727250332
89,10,0.428806696508665,0.51698828328273,0.353522564615517,-1.05797955679377,0.482084704870892,0.45518262342178,1.64889413850525
89,11,0.466076130158204,0.543842750450034,0.397514542356793,-0.929625244384516,0.526060998865543,0.464918454095051,1.62065260365764
89,12,0.48321774818506,0.553788201663922,0.410985743379787,-0.795961199380538,0.56715815505522,0.469021913098572,1.60043107971846
89,13,0.485705500393532,0.551510858681529,0.402281083294067,-0.665917213644423,0.60379801417667,0.468751794018505,1.58685026971348
89,14,0.478226085263926,0.540964485025672,0.378786540490347,-0.545424262550333,0.63513947930431,0.465296848306726,1.57857306392912
89,15,0.46462523897677,0.525364306347635,0.346683019350777,-0.437979047017371,0.660901167470596,0.459720005486021,1.57436993362011
89,16,0.447929862773864,0.507228206643136,0.310887363506329,-0.345184385465454,0.681206777784418,0.452927471753674,1.57315742543356
90,1,-1.53354624581511,-0.899821878620886,-3.08903628647328,0.308603995050028,1.08687180128975,-0.0632350013739731,2.1560250421249
90,2,-1.4338536758144,-0.979398921268408,-2.53845486614763,-0.804351793087496,0.862593392088799,-0.0316364272113125,2.05152658392209
90,3,-1.09667194056309,-0.757442557842847,-1.85031286932874,-1.69273414788283,0.681462493568641,0.018762733421943,1.93859585528252
90,4,-0.724796320351333,-0.469710772551277,-1.19730583596243,-2.33645934261243,0.55254905172373,0.0797644512750565,1.82691513244936
90,5,-0.386648597830003,-0.196685021683589,-0.633891348317104,-2.76020177243904,0.47054222315244,0.143783561281218,1.72228606331078
90,6,-0.103136603739304,0.0357046259979703,-0.172667375242819,-3.0016114165237,0.426594417667722,0.205307160440632,1.62808532042132
90,7,0.122457300269249,0.221522864643661,0.18947828947303,-3.09973267571374,0.411664646891991,0.2607820185331,1.54600707005825
90,8,0.293785412359044,0.362575164419524,0.461941698077184,-3.09059583796179,0.417597448952836,0.308222939058314,1.47654067831517
90,9,0.417302932345695,0.463769096132713,0.656620538745747,-3.00554328067175,0.437462382733016,0.346823126313959,1.419327580135
90,10,0.50046168421118,0.53116040129921,0.786129617060902,-2.87072408991306,0.465617242406334,0.376619182906316,1.3734434383729
90,11,0.550800714704453,0.571014583756778,0.86281334337451,-2.70715821394079,0.497649591839917,0.398215705354284,1.33762202589376
90,12,0.575439266342063,0.589305351087811,0.898150200192598,-2.53110561304881,0.530258248972991,0.412565407753256,1.31042910516131
90,13,0.580788510898425,0.591436961132459,0.902398816709191,-2.35459962992409,0.561105710370538,0.420798974665094,1.29039277252302
90,14,0.572402685713549,0.582101568741715,0.884415550811753,-2.18605688324477,0.588660305823054,0.424098337310211,1.27609650725113
90,15,0.554926548831357,0.565226277062267,0.851599327255065,-2.0309044047667,0.612040487934868,0.423606878670433,1.26624111295754
90,16,0.532110227560984,0.543981479755862,0.809929355730949,-1.8921835033166,0.630869440328002,0.42037014608919,1.25968151237383
91,1,-1.10940505690376,-0.726711417522237,-1.81872343605964,-0.110043916263517,1.3712665374575,0.000144701040694195,2.06823979010181
91,2,-1.03521475383423,-0.733258538641412,-1.58809830097086,-0.945228696169846,1.21627184761335,0.0366485338828985,1.99720634382101
91,3,-0.816065433707617,-0.568789695451454,-1.22265714573648,-1.63714068595398,1.06372707147679,0.0702579198691759,1.925989572521
91,4,-0.568268352101538,-0.365403617627802,-0.839155972184483,-2.16857445862767,0.940441317832838,0.108649518591269,1.85532796149724
91,5,-0.334191280841755,-0.169714577771645,-0.483133822117419,-2.55008377991782,0.849390711672004,0.150381648647021,1.78725961580449
91,6,-0.12914393543296,0.00203967577367725,-0.172475492084075,-2.80177133178899,0.786927098122606,0.192529259464642,1.72373552162236
91,7,0.0422755147916223,0.145097994602599,0.0869750769072158,-2.94624606327068,0.74784544337392,0.232587204398388,1.66616516834474
91,8,0.180181982362821,0.259440220767979,0.295327524516705,-3.00562703641083,0.726942122218494,0.268826188156879,1.61534281536086
91,9,0.286968540331567,0.347186275062737,0.455908737437831,-3.00016051946652,0.719520219793159,0.300243300219685,1.5715208395762
91,10,0.366154790014875,0.41144835453423,0.573797177183188,-2.94758145039606,0.721551317773346,0.32641957465108,1.53452949623541
91,11,0.421746170757813,0.455735864621905,0.654914503061743,-2.8628773686078,0.729707120024068,0.34737065287426,1.50390014473387
91,12,0.457835062037095,0.483604397581576,0.705417106507487,-2.75829577976936,0.741331775151743,0.3634141544938,1.47897461994873
91,13,0.47834224727068,0.498436345538317,0.731282760719291,-2.6435045269836,0.754383462504802,0.375059481855594,1.45899494364576
91,14,0.486853622673521,0.503306165322053,0.738039558707086,-2.5258450169454,0.767360054214906,0.382920223208028,1.44317275032225
91,15,0.486526652702557,0.500905731522842,0.730603174085932,-2.41063502776661,0.779218178097681,0.387647350535669,1.43074008215097
91,16,0.480048749460246,0.493513634048022,0.713196593507175,-2.30148942999496,0.789292061226539,0.389880639361508,1.42098412592901
92,1,-0.713246497317934,-0.327236111857294,-1.42160776600402,-1.29410318407289,1.17749758841596,0.162556579634438,1.88022670124537
92,2,-0.574469854592863,-0.262610013397947,-1.03236493083387,-1.80319131105561,1.04364526613586,0.136843802691509,1.82062691990095
92,3,-0.433369451632983,-0.176484309086097,-0.710203035783644,-2.21382056843539,0.940035309391124,0.131889257170665,1.77323750881036
92,4,-0.299546412955407,-0.0853084434154743,-0.439767153147467,-2.53329706278236,0.858936732639708,0.138472868981312,1.73097017648673
92,5,-0.177423442676454,0.00268523752211253,-0.21174911871838,-2.77112329582486,0.796605051511559,0.151680639311508,1.69149173582337
92,6,-0.0693073824271033,0.0829978891137655,-0.0206307880690496,-2.93782022530291,0.750180065383966,0.168363474339965,1.65438699078574
92,7,0.0237384371351607,0.15323015350974,0.13725489286913,-3.04422594163541,0.717004680866253,0.186344477391512,1.61988620576932
92,8,0.10157357373314,0.212355166735197,0.26490084031881,-3.10097032935486,0.694553251567335,0.204115047399462,1.58832326560198
92,9,0.164772596963491,0.260296605747772,0.365203832180666,-3.1180698935239,0.680487209754046,0.220673493420826,1.55992932833225
92,10,0.214435317731312,0.297629267841217,0.441171501494208,-3.10463666014059,0.672714794442515,0.235411137163185,1.53477677844727
92,11,0.252008520519837,0.325347457675456,0.495930462457432,-3.06869569533946,0.669428159614362,0.248020050875343,1.51278714238879
92,12,0.27912820751934,0.344683512016154,0.532644904674146,-3.01709875395018,0.669116516560713,0.258415453033782,1.49376290167918
92,13,0.297489278007173,0.356968563238097,0.554408720990282,-2.95551671700129,0.670560033299118,0.266670710124623,1.47742484530873
92,14,0.308744992524281,0.363529754792595,0.56414435379401,-2.88849189267095,0.672810037116569,0.272963970071294,1.46344686222452
92,15,0.314435061303501,0.365618421884845,0.564523476079663,-2.81953204796772,0.675160487986785,0.27753551699802,1.45148497183541
92,16,0.315939124828184,0.364363849602221,0.557914226179542,-2.75123019469278,0.677114784920576,0.280654790995098,1.44119974249877
93,1,0.293697581230817,0.498810689857521,0.3291482059634,-1.60978689665212,1.0882726690244,0.397749791663881,1.57639728592936
93,2,0.239877105458513,0.416403636307399,0.339745200499609,-1.60415893826899,1.15307626950497,0.372030806902437,1.55505670445828
93,3,0.162897172711909,0.323977798549685,0.280388867026399,-1.6453339966756,1.14241129676481,0.326905937020268,1.5621967773557
93,4,0.0974065092401198,0.248738866957846,0.21234193672949,-1.72565511665136,1.1038007759241,0.285753751913935,1.57650266636693
93,5,0.0531050529574085,0.19673182225463,0.159938719769018,-1.83182023686898,1.05429071785253,0.253925197936287,1.58912629810964
93,6,0.0302774423577653,0.166536584159122,0.130487852975192,-1.95049045403258,1.00144440227307,0.231658688914712,1.59684815482157
93,7,0.0257500982677161,0.154319564934306,0.123435028684035,-2.07040301694105,0.949346284111552,0.217772639979386,1.59900436729489
93,8,0.0353247672296219,0.155767765489294,0.134849801463956,-2.1829941486657,0.900422316635319,0.210754277932233,1.59605837552628
93,9,0.0548224966331777,0.166846253065003,0.15970524171965,-2.28236591306641,0.856085946938451,0.209102688284627,1.58891843817612
93,10,0.0805324476011606,0.184083983354109,0.193037359288692,-2.364969162927,0.817044419919667,0.211448718257437,1.57860587305665
93,11,0.109383133306233,0.204656275430398,0.230503400020111,-2.42918039442335,0.783495217545313,0.216600218351214,1.56609453433164
93,12,0.138974922872347,0.22637321674603,0.268606664168272,-2.47486212938033,0.755275385880225,0.223556490927423,1.55223722118673
93,13,0.167540973192841,0.247622889742848,0.304735136934029,-2.50295275034924,0.731981148449403,0.231506573238027,1.53773785856388
93,14,0.193872414119253,0.267293890225758,0.337099123678818,-2.51510818856208,0.713063444219034,0.239817675752089,1.52314838132807
93,15,0.21722841228197,0.284690737570348,0.364618794269415,-2.51340436116949,0.697902339592169,0.248017520821811,1.50887892435962
93,16,0.237243503633461,0.299450270740955,0.386792476326513,-2.500101239809,0.685862863947879,0.255773283330185,1.49521479191588
94,1,0.302754803575774,0.382476899123556,0.600849499512075,-2.23603590114951,1.25686036245267,0.340584418824894,1.3213752992691
94,2,0.541039971337109,0.649980159320848,0.838107391024535,-2.02167920874114,1.22369811731356,0.340531544014617,1.33354068584005
94,3,0.496498169173979,0.612684897149105,0.750495757102934,-1.83716510629181,1.18187479491019,0.321222611654786,1.37306761688929
94,4,0.383072067939088,0.500540512373726,0.581080966721076,-1.72763984796984,1.13269809295074,0.296983633560215,1.41676101204224
94,5,0.27322214746874,0.390016032789279,0.417761021882569,-1.69023736033622,1.07878272366732,0.273899718673197,1.45529268511555
94,6,0.188225666132604,0.303057439235111,0.288838825607776,-1.70824049906362,1.02295636617656,0.254575673544451,1.48546961100201
94,7,0.131050947036786,0.242638033593426,0.199456275329069,-1.76321458003956,0.967727249001217,0.239961630786297,1.50683157709355
94,8,0.0984450603947055,0.205550960144421,0.145926404444841,-1.83906235061108,0.915078288521684,0.230140634335275,1.52010971634964
94,9,0.0854285752411689,0.187006839043131,0.121587100248352,-1.92309368047201,0.866427375288944,0.224723491395882,1.52650580375904
94,10,0.0869747551021359,0.182263581947492,0.119275055868992,-2.00599519457955,0.822667522259727,0.223076336084837,1.52734525319771
94,11,0.0986191497912376,0.187170688013256,0.132380103685581,-2.08141263901409,0.784242572738769,0.224463859626769,1.52390729934492
94,12,0.116648119772204,0.198310267548097,0.155264751787857,-2.14542366845808,0.751235270899606,0.228142044367766,1.5173435043398
94,13,0.13811422802905,0.21298545505806,0.183381962770906,-2.19601289550832,0.723455120128587,0.233416780922135,1.50864281443196
94,14,0.16077803835329,0.229150892986384,0.213243579980515,-2.2325949272185,0.700519151840023,0.239678087913839,1.49862243049486
94,15,0.183019387738352,0.245322946352498,0.242315333632593,-2.25560290777284,0.68192205667391,0.246416709640653,1.48793344274652
94,16,0.203738628088002,0.260485897460534,0.268879380365543,-2.26614697571745,0.667094214794825,0.253228236094353,1.47707484973803
95,1,1.43916300758982,1.49819791448774,2.46365237011102,-1.87323697909156,1.47706896693438,0.839665908713975,0.877526076026568
95,2,1.29555021056461,1.40987413253579,2.16185500823607,-1.17043869169037,1.49007371908004,0.717397446448421,0.927020548741702
95,3,0.952694128268181,1.10518118380556,1.61544391560669,-0.688153719204347,1.47846496977412,0.600877149488669,1.02528657718237
95,4,0.604331612417458,0.785504807478766,1.0696428353684,-0.429763936435068,1.43594653859167,0.494464921741571,1.13192872813742
95,5,0.313042124684416,0.514375077571175,0.610371703693075,-0.357106082050161,1.36859047733342,0.401855399650019,1.22893446283503
95,6,0.0931626298545609,0.306275474570258,0.259965270059708,-0.422974645830779,1.28483418590251,0.324905439057874,1.30915993260588
95,7,-0.0587470992941802,0.158402702877596,0.0148071268030239,-0.582907822241505,1.19252329750811,0.263904660933616,1.3708082365233
95,8,-0.152340159300405,0.0622472102504787,-0.138997921597717,-0.799172057376248,1.0980925595189,0.218039242858421,1.41470135979747
95,9,-0.198890301217429,0.00794206778568562,-0.218663331531356,-1.04168953237041,1.00643427757401,0.185798234246794,1.44288466119443
95,10,-0.209378356475337,-0.0140463162061291,-0.241458491506323,-1.28772074208663,0.921005092945484,0.16529000449984,1.4578871272986
95,11,-0.193677294113045,-0.0122514746979067,-0.223154766055632,-1.52103824308775,0.8440188418358,0.15447762269519,1.4623180989232
95,12,-0.160230632467177,0.00603373658622547,-0.177333759851939,-1.73091682847315,0.776665814247916,0.151346917765477,1.4586458782595
95,13,-0.115975715007406,0.0348011919801847,-0.115163872043581,-1.91109770736047,0.719330695961142,0.154019921770797,1.44908047348641
95,14,-0.0663984392047927,0.0692713581219884,-0.0454418199837643,-2.05880852390957,0.671794672712507,0.160824859925733,1.43551921018272
95,15,-0.0156603620991786,0.10578337853338,0.0252166414346028,-2.17388221754645,0.633413972366672,0.170332455545992,1.41953171172526
95,16,0.0332367071451879,0.141657509267553,0.0921079554025281,-2.25799524874361,0.603271294228693,0.18136700615803,1.40236979112803
96,1,0.860242321003492,0.76577657713313,2.22748884996148,-2.68300835754253,0.896945626634871,0.676508730143158,1.22952110723156
96,2,0.723258748302205,0.857245699413109,1.31078646318541,-2.42809637239746,0.774345191214355,0.600190049126196,1.27463308705719
96,3,0.567353733059418,0.801613647439382,0.743723885793501,-2.26883465738097,0.733339855205652,0.553967396638748,1.29729969703883
96,4,0.444543576389565,0.715094421884964,0.416110044547423,-2.18461094814404,0.715202972809889,0.516250890436119,1.30712307886619
96,5,0.359396064225151,0.633908524604369,0.240789148713841,-2.15106494153036,0.703004138494773,0.482797261275592,1.30899875504788
96,6,0.304767836881245,0.567297408692011,0.158363829790792,-2.14856765495517,0.692048490183264,0.453270974586928,1.30571566091503
96,7,0.272392757737262,0.515704758950071,0.130769014769865,-2.16305249970422,0.681237060404002,0.427851326948014,1.29902026487239
96,8,0.255481664815659,0.47699782208027,0.134314372652149,-2.18499023033036,0.670504432349878,0.406525468654884,1.29008710101035
96,9,0.248977188937271,0.44856998231457,0.154482321491068,-2.20818742040112,0.660043071001406,0.389045277734009,1.27974487058672
96,10,0.249242849828074,0.428018699639699,0.182470130292868,-2.22880818635465,0.650065044655699,0.375012145599987,1.26859489898615
96,11,0.25370185237252,0.413329303411018,0.213004234598553,-2.24465232863963,0.640731924493907,0.363960018268171,1.25707875777693
96,12,0.26054597803841,0.402888877616403,0.242989386112387,-2.25463867191572,0.632140388813311,0.355413663328531,1.24552015903798
96,13,0.268522424924845,0.395444654701799,0.270680248435345,-2.25843752410283,0.624327243609603,0.348924321128883,1.23415295053695
96,14,0.276781392175121,0.390047866532146,0.295172592373144,-2.25620875500344,0.617281005423324,0.344088968788281,1.22314112806456
96,15,0.284766587948261,0.385997804018251,0.316088125301584,-2.24841485170608,0.610954931102624,0.340558652425518,1.2125939730026
96,16,0.292135329771313,0.382791248958473,0.333376522954893,-2.23568791019059,0.605279261554025,0.338039882706459,1.20257800676606
97,1,0.344555164858873,0.41919095960418,0.895999682279637,-2.97521669353317,0.661819516632747,0.438986319862369,1.44972990987285
97,2,0.321016152941898,0.485491838373081,0.531748854153293,-2.8965701629776,0.561016864404431,0.393163636291035,1.46957829148726
97,3,0.301704357267648,0.500657876627449,0.346863394604923,-2.8280069649353,0.532720700022365,0.377709534765582,1.46462240547639
97,4,0.289819013057631,0.496628713284725,0.263550195178203,-2.76585896333316,0.527838576946322,0.368340403827888,1.4504869192741
97,5,0.282637710304001,0.484711902193004,0.233381753828681,-2.70728967044308,0.531209247840494,0.359416062184686,1.43387300258475
97,6,0.277380219246425,0.469205508299132,0.228396832784744,-2.65112318909077,0.537493761347062,0.350025334111209,1.4175764083191
97,7,0.27237664980508,0.452023478366393,0.233425968953101,-2.59728492419914,0.5444354813127,0.34033653144685,1.40264579741083
97,8,0.26692862496431,0.434232204874309,0.240817741977066,-2.54618373931615,0.550914986521735,0.330681172865937,1.38934538980583
97,9,0.260944657424288,0.41654728379042,0.247135368042648,-2.49830470176176,0.556341507943947,0.321347906231458,1.37759742493085
97,10,0.254638163341031,0.399490135870187,0.251188364109209,-2.45399905705526,0.560426833053092,0.312551440247853,1.36719027998864
97,11,0.248330672377737,0.383439125440919,0.252899821617773,-2.413406780264,0.563076582776811,0.304439357564167,1.3578774157546
